0.0111850885642,70.7039949153,507.46256102,-181.450715546,-3.9015795354,314.821428571,17.2441575436,315.5,-0.925925925926,11.4824372362,-4.0,27,76.3502751824,3.62554544146,76.2962904805,315.307692308,17.4615384615,315.5
0.046267056613,121.350630998,526.491727604,-727.769272582,-9.51946979946,122.069444444,13.0184979387,122.5,0.154929577465,18.7110330391,0.0,72,189.856469405,9.8874348426,191.000318509,122.014084507,13.1014384306,122.0
-0.098953924293,51.7607237082,355.407188836,-425.935730211,-3.50188438127,315.678571429,13.6592552909,318.0,1.43636363636,17.2297455649,1.0,56,76.0983821597,2.15940308387,75.1716277858,316.072727273,13.4635596339,318.0
-0.109933518397,68.8426008083,487.984866811,-202.468058129,-7.05529393429,247.444444444,32.0697542211,255.0,1.0,32.6198887622,1.0,35,97.1919346672,9.03508716428,94.3743370437,246.794117647,32.6088939616,255.0
-0.0646884322527,173.392253203,1363.25554305,-1398.88664559,10.2297450115,299.321428571,130.892555057,352.5,-14.4814814815,146.506319007,3.0,29,93.1742980484,24.7388467701,77.8508240199,299.321428571,130.892555057,352.5
-0.030102808073,85.3497931761,585.540125618,-226.296705477,-8.2059117659,244.888888889,11.623199449,244.0,0.428571428571,4.71644971978,1.0,36,98.4366664993,4.41211521075,98.2377264554,244.342857143,11.3236613391,244.0
-0.638148100061,93.0301341796,585.169606759,-574.157981847,-5.8342474747,228.076923077,8.5706254907,228.0,0.578947368421,3.10035294211,1.0,38,105.420058916,3.77192704046,105.73639434,227.972972973,8.40683919291,228.0
-0.164466161787,71.8634923326,907.76366654,-478.24678325,-4.14076124604,298.413793103,18.6113003147,301.0,-1.32142857143,18.8945448882,-6.0,29,80.1179021745,3.46125719043,78.5634696579,299.892857143,17.1845846322,301.5
-0.102237239703,54.357178938,312.344835298,-209.070229968,-5.55155346073,300.103448276,42.0306495947,301.0,8.42857142857,33.2913851699,3.0,29,78.5055338822,3.98136285014,79.5675015233,299.0,42.3598529608,300.5
0.013965242871,57.8882130961,390.402962173,-285.05607522,0.764918468834,324.0,21.7016811091,325.0,-0.807692307692,23.8295537754,-4.5,27,74.3506909173,3.66769547889,73.7876679459,324.307692308,22.0572144674,326.5
-0.266105660273,226.98262237,1224.89306339,-509.309809401,-9.72230447274,197.222222222,1.9423798563,197.0,0.227272727273,1.459508578,0.0,44,121.777438465,0.859234180655,122.241790117,197.093023256,1.5524017924,197.0
-0.579814862374,65.5323322577,400.06274313,-607.701229557,-0.941915057769,223.820512821,23.9998630283,222.0,-0.315789473684,38.8486301751,0.0,39,108.427320802,6.85455462407,107.571819889,223.868421053,24.3117591784,222.0
0.0819292384265,139.315550262,545.139724384,-648.481035651,4.72695533985,201.340909091,18.0516219138,199.0,1.18604651163,25.1278181934,3.0,43,120.624377556,6.05988681138,118.668863709,201.047619048,17.5647812953,199.0
-0.0523914283295,369.811114553,2181.25141225,-787.202997059,-6.17442606386,228.736842105,10.4948213057,231.5,-0.189189189189,7.96559438694,0.0,38,105.19863296,4.41873929999,104.694508282,228.648648649,10.6217935479,231.0
0.195582536531,186.789375854,1270.22338222,-747.022893358,-12.9955826634,272.40625,3.40825628988,272.0,-0.193548387097,3.30609754202,-1.0,32,88.0494668483,0.764310585429,88.1291402008,272.612903226,3.25950143976,272.0
-0.0812038042776,146.803387074,939.677507449,-567.876556218,-16.0154650165,215.246153846,12.3848924957,213.0,0.484375,16.1612888056,-1.0,65,111.683743676,3.28769440457,111.747239547,215.546875,12.2435310566,213.5
0.0830781164579,126.402086777,1544.48856691,-1239.10736854,-1.53345665992,180.673469388,26.1911246496,179.0,0.458333333333,40.4654988505,1.0,49,134.654232821,7.17031798011,135.604763257,180.354166667,26.3679805693,179.0
-0.618588715265,62.0944307704,420.690345536,-489.999474729,-2.12495560655,326.222222222,48.7391646711,329.0,0.0384615384615,87.9691732585,2.0,26,74.869721256,5.47989364208,73.0519480519,328.44,49.9912632367,329.0
-0.282686691182,117.109406436,700.003572778,-713.77564274,11.9034715628,183.395833333,18.3402330766,180.0,1.36170212766,29.2046524506,0.0,48,129.693957428,6.5118113136,131.917930538,183.255319149,18.5087306427,180.0
-0.053874179825,118.623974958,726.904687587,-475.104660469,-8.57038085219,249.14084507,22.8314681375,246.0,0.157142857143,39.7821337194,1.0,71,97.0448001679,2.97334438925,97.338962525,249.2,22.9885685878,246.0
0.0071612330084,119.63351633,806.939324907,-456.507940919,-9.90140005866,256.647058824,45.9628253579,249.5,-0.757575757576,77.0017828613,3.0,34,96.4455619012,5.91714817945,97.0545030515,256.060606061,46.5285441188,249.0
0.0308091503519,163.153616841,985.002927804,-261.215897509,-10.0062586199,210.476190476,40.4776470326,192.5,-2.09756097561,67.1012358136,0.0,42,117.574473888,7.2917502502,116.062225829,211.024390244,40.8139668854,193.0
0.739162623768,88.7260227424,468.758321573,-392.84164017,-5.56284947502,196.185185185,5.4503621153,199.0,0.5,5.19059800912,0.0,28,122.826651883,3.67281689298,121.009085833,196.185185185,5.4503621153,199.0
